,wellbore,md,kh_kl,kv_kl,well_id,phi_best,clean_litho,grain_density,grain_size,sorting,cement
22660,6507_8-2,1899.5,1.19,0.21,1076,23,sandstone,2.66,very fine grained fine grained,well sorted,fair cemented
22661,6507_8-2,1899.75,2.26,0.19,1076,26.7,sandstone,2.64,very fine grained fine grained,well sorted,fair cemented
22662,6507_8-2,1900,1.75,0.35,1076,23.6,sandstone,2.82,very fine grained fine grained,well sorted,fair cemented
22663,6507_8-2,1900.5,0.34,0.57,1076,21.1,sandstone,2.64,very fine grained fine grained,well sorted,well cemented
22664,6507_8-2,1901.75,0.62,0.91,1076,20.2,sandstone,2.63,very fine grained fine grained,well sorted,well cemented
22665,6507_8-2,1902,0.18,0.45,1076,18,sandstone,2.61,very fine grained fine grained,well sorted,well cemented
22666,6507_8-2,1902.25,0.15,0.28,1076,17.8,sandstone,2.62,very fine grained fine grained,well sorted,well cemented
22667,6507_8-2,1902.5,0.17,0.28,1076,15.6,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22668,6507_8-2,1902.75,0.23,0.36,1076,21,sandstone,2.64,very fine grained fine grained,well sorted,well cemented
22669,6507_8-2,1903.25,0.59,0.72,1076,21.8,sandstone,2.62,very fine grained fine grained,well sorted,well cemented
22670,6507_8-2,1903.5,0.31,1.01,1076,20,sandstone,2.61,very fine grained fine grained,well sorted,well cemented
22671,6507_8-2,1906,0.18,0.48,1076,16.4,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22672,6507_8-2,1906.25,0.12,0.28,1076,14.6,sandstone,2.56,very fine grained fine grained,well sorted,well cemented
22673,6507_8-2,1906.75,0.27,0.47,1076,18.4,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22674,6507_8-2,1907.5,0.58,0.39,1076,17.9,sandstone,2.6,very fine grained fine grained,well sorted,well cemented
22675,6507_8-2,1907.75,0.25,0.37,1076,17.8,sandstone,2.6,very fine grained fine grained,well sorted,well cemented
22676,6507_8-2,1908,0.22,0.76,1076,17.9,sandstone,2.6,very fine grained fine grained,well sorted,well cemented
22677,6507_8-2,1908.25,0.24,0.22,1076,17.2,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22678,6507_8-2,1909,0.55,1.55,1076,18,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22679,6507_8-2,1909.25,0.34,1.32,1076,17.9,sandstone,2.61,very fine grained fine grained,well sorted,well cemented
22680,6507_8-2,1909.5,0.35,0.1,1076,17.5,sandstone,2.58,very fine grained fine grained,well sorted,well cemented
22681,6507_8-2,1910,0.18,0.03,1076,14.7,sandstone,2.57,very fine grained fine grained,well sorted,well cemented
22682,6507_8-2,1910.25,0.16,0.05,1076,15.8,sandstone,2.58,very fine grained fine grained,well sorted,well cemented
22683,6507_8-2,1910.5,0.17,0.56,1076,16.5,sandstone,2.6,very fine grained fine grained,well sorted,well cemented
22684,6507_8-2,1910.75,0.43,0.62,1076,18.7,sandstone,2.61,very fine grained fine grained,well sorted,well cemented
22685,6507_8-2,1911.25,0.59,0.84,1076,21.9,sandstone,2.65,very fine grained fine grained,well sorted,well cemented
22686,6507_8-2,1912,0.3,0.26,1076,20.8,sandstone,2.62,very fine grained fine grained,well sorted,well cemented
22687,6507_8-2,1913,0.16,0.03,1076,14.8,sandstone,2.57,very fine grained fine grained,well sorted,well cemented
22688,6507_8-2,1913.25,0.16,0.22,1076,15.8,sandstone,2.59,very fine grained fine grained,well sorted,well cemented
22689,6507_8-2,1990.75,27.1,2.27,1076,28.4,sandstone,2.66,fine grained,well sorted,fair cemented
22690,6507_8-2,1991,62,7.52,1076,29.9,sandstone,2.67,fine grained,well sorted,fair cemented
22691,6507_8-2,1991.25,26.9,12,1076,28.3,sandstone,2.66,fine grained,well sorted,fair cemented
22692,6507_8-2,1991.5,50.7,11.6,1076,29.9,sandstone,2.67,fine grained,well sorted,fair cemented
22693,6507_8-2,1991.75,30.5,4.63,1076,28.2,sandstone,2.65,fine grained,well sorted,fair cemented
22694,6507_8-2,1992,8.7,1.7,1076,25.2,sandstone,2.67,fine grained,well sorted,fair cemented
22695,6507_8-2,1992.25,0.69,0.92,1076,19.8,sandstone,2.71,very fine grained fine grained,well sorted,fair cemented
22696,6507_8-2,1992.5,1590,776,1076,37.2,sandstone,2.69,fine grained,well sorted,cemented
22697,6507_8-2,1992.75,43,0.25,1076,25.5,sandstone,2.94,fine grained,well sorted,well cemented
22698,6507_8-2,1993,742,476,1076,35.5,sandstone,2.67,fine grained,well sorted,fair cemented
22699,6507_8-2,1993.25,686,35.6,1076,35,sandstone,2.66,fine grained,well sorted,fair cemented
22700,6507_8-2,1993.5,1640,24.2,1076,37.5,sandstone,2.67,fine grained,well sorted,cemented
22701,6507_8-2,1993.75,118,65.5,1076,30.1,sandstone,2.67,fine grained,well sorted,fair cemented
22702,6507_8-2,1994,143,74.1,1076,30.6,sandstone,2.66,fine grained,well sorted,fair cemented
22703,6507_8-2,1994.25,71.4,15.1,1076,29.8,sandstone,2.66,fine grained,well sorted,fair cemented
22704,6507_8-2,1994.5,307,151,1076,31.6,sandstone,2.66,fine grained,well sorted,fair cemented
22705,6507_8-2,1994.8,15.6,24,1076,27.8,sandstone,2.68,fine grained,well sorted,fair cemented
22706,6507_8-2,1995,61.9,8.34,1076,29.4,sandstone,2.65,fine grained,well sorted,fair cemented
22707,6507_8-2,1995.25,51.4,35.3,1076,29.3,sandstone,2.65,fine grained,well sorted,fair cemented
22708,6507_8-2,1995.4,41.8,15.7,1076,28.5,sandstone,2.65,fine grained,well sorted,fair cemented
22709,6507_8-4,2128.5,84.4,59.8,1340,31.8,sandstone,2.76,fine grained,well sorted,cemented
22710,6507_8-4,2129.25,243,332,1340,30.1,sandstone,2.76,medium grained,well sorted,unconsolidated
22711,6507_8-4,2129.5,1010,417,1340,31.6,sandstone,2.78,medium grained,well sorted,unconsolidated
22712,6507_8-4,2129.75,719,1430,1340,34.1,sandstone,2.46,medium grained,well sorted,unconsolidated
22713,6507_8-4,2130,50.2,29.6,1340,26.1,sandstone,2.66,fine grained medium grained,well sorted,unconsolidated
22714,6507_8-4,2130.25,1080,79.1,1340,30.9,sandstone,2.68,medium grained,well sorted,unconsolidated
22715,6507_8-4,2130.5,1520,626,1340,30.4,sandstone,2.51,medium grained,fair sorted,unconsolidated
22716,6507_8-4,2133.75,2930,5160,1340,35.2,sandstone,2.68,fine grained medium grained,well sorted,unconsolidated
22717,6507_8-4,2134,5100,2190,1340,36.6,sandstone,2.67,fine grained medium grained,well sorted,unconsolidated
22718,6507_8-4,2134.25,4500,10300,1340,37.2,sandstone,2.66,fine grained medium grained,well sorted,unconsolidated
22719,6507_8-4,2134.5,10200,29.5,1340,36.7,sandstone,2.65,medium grained,well sorted,unconsolidated
22720,6507_8-4,2134.75,12600,6160,1340,37.8,sandstone,2.66,medium grained,well sorted,unconsolidated
22721,6507_8-4,2139.25,295,4.1,1340,29.6,sandstone,2.66,fine grained,well sorted,poorly cemented
22722,6507_8-4,2139.75,1480,580,1340,35.5,sandstone,2.7,fine grained,well sorted,unconsolidated
22723,6507_8-4,2140,294,270,1340,29.3,sandstone,2.67,very fine grained fine grained,well sorted,unconsolidated
22724,6507_8-4,2140.5,226,37.1,1340,26.5,sandstone,2.64,fine grained,well sorted,unconsolidated
22725,6507_8-4,2141,4530,635,1340,34.3,sandstone,2.66,fine grained,well sorted,unconsolidated
