wlbWellboreName,wlbWell,wlbWellType,wlbPurpose,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbKellyBushElevation,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSiteSurvey,wlbSeismicLocation,wlbGeodeticDatum,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbNpdidWellbore,wlbNpdidSiteSurvey,wlbFactPageUrl,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
7224/6-U-1,7224/6-U-1,OTHER,SHALLOW GAS,StatoilHydro Petroleum AS,394 ,POLAR PIONEER,14.07.2008,16.07.2008,517-G,967.0,23.0,267.0,BARENTS SEA,2008,2008,,NH0608. Inline 2657. X-line 2114.,ED50  ,,,,72,37,29.4,N,24,54,43.4,E,72.6248,24.9121,8060060.86,430414.69,35,7224,6,U,1,,,6400,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6400,04.06.2019,06.10.2015,17.09.2019
7226/2-U-1,7226/2-U-1,OTHER,SHALLOW GAS,StatoilHydro ASA,395 ,POLAR PIONEER,12.05.2008,14.05.2008,518-G,1121.0,23.0,347.0,BARENTS SEA,2008,2008,,ST0615R7. Inline 3566. X-line 2420.,ED50  ,,,,72,53,31.9,N,26,35,39,E,72.8922,26.5942,8088721.45,486674.12,35,7226,2,U,1,,,6401,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6401,04.06.2019,06.10.2015,17.09.2019
7227/7-U-1,7227/7-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,40-G,0.0,0.0,281.0,BARENTS SEA,0,0,, ,ED50  ,,,,72,1,15.81,N,27,29,59.31,E,72.0211,27.4998,7991570.50,517219.84,35,7227,7,U,1,,,992,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=992,04.06.2019,,17.09.2019
7227/8-U-1,7227/8-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,01.07.1986,31.08.1986,41-G,348.0,0.0,277.0,BARENTS SEA,1986,1986,,C86-10 FP. 1708.1,ED50  ,,,,72,19,8.87,N,27,33,21.34,E,72.3191,27.5559,8024835.85,518846.16,35,7227,8,U,1,,,993,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=993,04.06.2019,11.04.2017,17.09.2019
7227/8-U-2,7227/8-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,01.07.1986,31.08.1986,43-G,332.0,0.0,280.0,BARENTS SEA,1986,1986,,C86-10 FP. 1734.8,ED50  ,,,,72,19,1.82,N,27,33,57.33,E,72.3172,27.5659,8024620.57,519187.11,35,7227,8,U,2,,,995,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=995,04.06.2019,11.04.2017,17.09.2019
7227/8-U-3,7227/8-U-3,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,01.07.1986,31.08.1986,44-G,334.0,0.0,283.0,BARENTS SEA,1986,1986,,C86-10 FP. 1720.3,ED50  ,,,,72,19,5.66,N,27,33,37.64,E,72.3182,27.5605,8024737.82,519000.57,35,7227,8,U,3,,,1002,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1002,04.06.2019,11.04.2017,17.09.2019
7227/11-U-1,7227/11-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,98-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7227,11,U,1,,,1158,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1158,04.06.2019,,17.09.2019
7228/3-U-1,7228/3-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,01.07.1986,31.08.1986,39-G,381.0,0.0,294.0,BARENTS SEA,1986,1986,,D86-16 FP. 670.0,ED50  ,,,,72,49,3.74,N,28,52,14.82,E,72.8177,28.8708,8081328.71,561679.41,35,7228,3,U,1,,,991,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=991,04.06.2019,11.04.2017,17.09.2019
7229/8-U-1,7229/8-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,99-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7229,8,U,1,,,1159,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1159,04.06.2019,,17.09.2019
7230/5-U-1,7230/5-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,87-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7230,5,U,1,,,1147,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1147,04.06.2019,,17.09.2019
7230/5-U-2,7230/5-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,88-G,412.0,2.9,286.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,40,51.1,N,30,22,29.51,E,72.6809,30.3749,8068253.42,612090.40,35,7230,5,U,2,,,1148,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1148,04.06.2019,11.04.2017,17.09.2019
7230/5-U-3,7230/5-U-3,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,89-G,404.0,2.9,288.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,41,10.05,N,30,22,26.7,E,72.6861,30.3741,8068838.34,612031.50,35,7230,5,U,3,,,1149,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1149,04.06.2019,11.04.2017,17.09.2019
7230/5-U-4,7230/5-U-4,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,90-G,362.0,2.9,283.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,41,39.74,N,30,22,26.63,E,72.6944,30.3741,8069757.01,611979.14,35,7230,5,U,4,,,1150,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1150,04.06.2019,11.04.2017,17.09.2019
7230/5-U-5,7230/5-U-5,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,91-G,335.0,2.9,286.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,42,6,N,30,22,31.64,E,72.7017,30.3755,8070572.18,611979.53,35,7230,5,U,5,,,1151,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1151,04.06.2019,11.04.2017,17.09.2019
7230/5-U-6,7230/5-U-6,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,92-G,383.0,2.9,286.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,42,21.21,N,30,22,28.86,E,72.7059,30.3747,8071041.38,611927.44,35,7230,5,U,6,,,1152,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1152,04.06.2019,11.04.2017,17.09.2019
7230/5-U-7,7230/5-U-7,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,95-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7230,5,U,7,,,1155,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1155,04.06.2019,,17.09.2019
7230/5-U-8,7230/5-U-8,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,96-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7230,5,U,8,,,1156,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1156,04.06.2019,,17.09.2019
7230/5-U-9,7230/5-U-9,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.08.1987,28.08.1987,109-G,369.0,2.9,294.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,37,22.44,N,30,22,31.41,E,72.6229,30.3754,8061797.81,612471.40,35,7230,5,U,9,,,1161,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1161,04.06.2019,18.10.2014,17.09.2019
7230/8-U-1,7230/8-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,97-G,0.0,2.9,283.0,BARENTS SEA,0,0,, ,ED50  ,,,,72,25,45.59,N,30,22,34.38,E,72.4293,30.3762,8040236.80,613712.23,35,7230,8,U,1,,,1157,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1157,04.06.2019,,17.09.2019
7231/1-U-1,7231/1-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.08.1987,28.08.1987,93-G,371.0,2.9,278.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,45,12.45,N,31,7,30.21,E,72.7535,31.1251,8077891.78,636418.11,35,7231,1,U,1,,,1153,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1153,04.06.2019,18.10.2014,17.09.2019
7231/4-U-1,7231/4-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.08.1987,28.08.1987,94-G,378.0,2.9,280.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,72,44,16.31,N,31,7,28.94,E,72.7379,31.1247,8076155.04,636526.01,35,7231,4,U,1,,,1154,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1154,04.06.2019,18.10.2014,17.09.2019
7316/3-U-1,7316/3-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,08.08.1989,09.08.1989,206-G,490.0,2.9,297.0,BARENTS SEA,1989,1989,, ,ED50  ,,,,73,52,55.8,N,16,54,28.9,E,73.8822,16.9080,8200066.06,559118.54,33,7316,3,U,1,,,1446,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1446,04.06.2019,06.06.2016,17.09.2019
7316/5-U-1,7316/5-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,211-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,0,7316,5,U,1,,,1451,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1451,04.06.2019,,17.09.2019
7316/6-U-1,7316/6-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,04.08.1989,28.08.1989,207-G,436.0,2.9,328.0,BARENTS SEA,1989,1989,, ,ED50  ,,,,73,33,16.5,N,16,49,59.6,E,73.5546,16.8332,8163461.88,557923.80,33,7316,6,U,1,,,1447,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1447,04.06.2019,06.06.2016,17.09.2019
7316/6-U-2,7316/6-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,04.08.1989,28.08.1989,208-G,621.0,2.9,421.0,BARENTS SEA,1989,1989,, ,ED50  ,,,,73,34,7.7,N,16,50,0.9,E,73.5688,16.8336,8165048.24,557886.51,33,7316,6,U,2,,,1448,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1448,04.06.2019,06.06.2016,17.09.2019
7317/2-U-1,7317/2-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,06.08.1985,08.08.1985,5-G,0.0,0.0,296.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,73,49,10.92,N,17,22,4.53,E,73.8197,17.3679,8193612.66,573638.47,33,7317,2,U,1,,,953,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=953,04.06.2019,18.10.2014,17.09.2019
7317/2-U-2,7317/2-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,05.08.1985,06.08.1985,6-G,0.0,0.0,324.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,73,47,8.06,N,17,23,35.51,E,73.7856,17.3932,8189839.29,574576.71,33,7317,2,U,2,,,954,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=954,04.06.2019,18.10.2014,17.09.2019
7317/2-U-3,7317/2-U-3,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,210-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,33,7317,2,U,3,,,1450,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1450,04.06.2019,,17.09.2019
7317/6-U-1,7317/6-U-1,OTHER,PILOT,Statoil Petroleum AS,718 ,SONGA ENABLER,05.09.2017,10.09.2017,788-G,1217.0,32.0,418.0,BARENTS SEA,2017,2017,,,ED50  ,,,,73,30,11.68,N,17,45,53.14,E,73.5032,17.7648,8158872.59,587606.40,33,7317,6,U,1,,,8241,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8241,04.06.2019,,17.09.2019
7317/9-U-1,7317/9-U-1,OTHER,PILOT,Statoil Petroleum AS,718 ,SONGA ENABLER,11.09.2017,13.09.2017,789-G,806.0,32.0,434.0,BARENTS SEA,2017,2017,,,ED50  ,,13.09.2017,13.09.2017,73,27,51.73,N,17,48,11.54,E,73.4644,17.8032,8154596.67,589027.16,33,7317,9,U,1,,,8242,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8242,04.06.2019,,17.09.2019
7317/10-U-1,7317/10-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,04.08.1989,28.08.1989,209-G,689.0,0.0,465.0,BARENTS SEA,1989,1989,, ,ED50  ,,,,73,8,58.5,N,17,16,13,E,73.1496,17.2703,8118783.09,573442.87,33,7317,10,U,1,,,1449,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1449,04.06.2019,06.06.2016,17.09.2019
7318/12-U-1,7318/12-U-1,OTHER,SHALLOW GAS,Eni Norge AS,716 ,SCARABEO 8,05.01.2017,08.01.2017,780-G,835.0,34.0,418.0,BARENTS SEA,2017,2017,,3D SWB12 PSDM: Inline 1839 Xline 12115,ED50  ,,,,73,7,47.9,N,18,43,8.65,E,73.1300,18.7191,8118943.53,620402.64,33,7318,12,U,1,,,8085,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8085,04.06.2019,09.03.2019,17.09.2019
7319/3-U-1,7319/3-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,740-G,0.0,0.0,175.0,BARENTS SEA,0,0,,,ED50  ,,,,73,58,35.93,N,19,57,9.93,E,73.9766,19.9528,8215998.69,652444.11,33,7319,3,U,1,,,7387,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7387,04.06.2019,18.10.2014,17.09.2019
7320/3-U-1,7320/3-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,08.08.1985,11.08.1985,7-G,0.0,0.0,419.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,73,51,15.18,N,20,55,0.8,E,73.8542,20.9169,8205107.16,683391.52,33,7320,3,U,1,,,955,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=955,04.06.2019,18.10.2014,17.09.2019
7323/7-U-1,7323/7-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,02.07.1986,06.07.1986,30-G,553.0,0.0,426.0,BARENTS SEA,1986,1986,, ,ED50  ,,,,73,16,42.64,N,23,2,32.2,E,73.2785,23.0423,8135977.13,372976.43,35,7323,7,U,1,,,982,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=982,04.06.2019,11.04.2017,17.09.2019
7323/7-U-2,7323/7-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,31-G,535.0,0.0,422.0,BARENTS SEA,1986,1986,,D86-144 FP. 383.4,ED50  ,,,,73,17,0.29,N,23,0,48.15,E,73.2834,23.0134,8136584.59,372086.47,35,7323,7,U,2,,,983,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=983,04.06.2019,11.04.2017,17.09.2019
7323/7-U-3,7323/7-U-3,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,32-G,551.0,0.0,419.0,BARENTS SEA,1986,1986,,D86-144 FP. 421.6,ED50  ,,,,73,16,33.7,N,23,3,26.43,E,73.2760,23.0573,8135668.70,373441.02,35,7323,7,U,3,,,984,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=984,04.06.2019,11.04.2017,17.09.2019
7323/7-U-4,7323/7-U-4,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,33-G,558.0,0.0,420.0,BARENTS SEA,1986,1986,,D86-144 FP. 414.9,ED50  ,,,,73,16,37.7,N,23,2,59.89,E,73.2771,23.0500,8135808.02,373212.87,35,7323,7,U,4,,,985,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=985,04.06.2019,11.04.2017,17.09.2019
7323/7-U-5,7323/7-U-5,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,34-G,560.0,0.0,422.0,BARENTS SEA,1986,1986,,D86-144 FP. 389.0,ED50  ,,,,73,16,56.69,N,23,1,9.24,E,73.2824,23.0192,8136460.73,372266.77,35,7323,7,U,5,,,986,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=986,04.06.2019,11.04.2017,17.09.2019
7323/7-U-6,7323/7-U-6,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,35-G,554.0,0.0,420.0,BARENTS SEA,1986,1986,,D86-144 FP. 430.1,ED50  ,,,,73,16,26.58,N,23,4,0.53,E,73.2741,23.0668,8135428.47,373730.18,35,7323,7,U,6,,,987,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=987,04.06.2019,11.04.2017,17.09.2019
7323/7-U-7,7323/7-U-7,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,36-G,521.0,0.0,420.0,BARENTS SEA,1986,1986,,D86-144 FP. 401.5,ED50  ,,,,73,16,47.63,N,23,2,3.49,E,73.2799,23.0343,8136148.41,372731.06,35,7323,7,U,7,,,988,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=988,04.06.2019,11.04.2017,17.09.2019
7323/7-U-8,7323/7-U-8,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,37-G,554.0,0.0,417.0,BARENTS SEA,1986,1986,,D86-144 FP. 435.7,ED50  ,,,,73,16,22.78,N,23,4,24.4,E,73.2730,23.0734,8135296.95,373935.04,35,7323,7,U,8,,,989,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=989,04.06.2019,11.04.2017,17.09.2019
7323/7-U-9,7323/7-U-9,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,28.06.1986,29.07.1986,38-G,543.0,0.0,420.0,BARENTS SEA,1986,1986,,D86-144 FP. 396.9,ED50  ,,,,73,16,51.01,N,23,1,43.14,E,73.2808,23.0287,8136264.98,372556.84,35,7323,7,U,9,,,990,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=990,04.06.2019,11.04.2017,17.09.2019
7323/7-U-10,7323/7-U-10,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,18.08.1985,25.08.1985,30-G5,544.2,0.0,420.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,73,16,51.54,N,23,1,25.83,E,73.2810,23.0238,8136291.62,372403.84,35,7323,7,U,10,,,2093,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2093,04.06.2019,18.10.2014,17.09.2019
7323/7-U-11,7323/7-U-11,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,20.08.1984,26.08.1984,30-GB,519.0,0.0,418.0,BARENTS SEA,1984,1984,, ,ED50  ,,,,73,16,45.65,N,23,9,29.57,E,73.2793,23.1582,8135827.61,376698.67,35,7323,7,U,11,,,2097,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2097,04.06.2019,18.10.2014,17.09.2019
7323/7-U-12,7323/7-U-12,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,30.08.1984,31.08.1984,30-G4,499.0,0.0,421.0,BARENTS SEA,1984,1984,, ,ED50  ,,,,73,19,5.58,N,23,16,21.46,E,73.3182,23.2726,8139923.93,380636.48,35,7323,7,U,12,,,2100,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2100,04.06.2019,18.10.2014,17.09.2019
7323/7-U-13,7323/7-U-13,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,30-GE,0.0,0.0,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,73,16,51.54,N,23,1,25.83,E,73.2810,23.0238,8136291.62,372403.84,35,7323,7,U,13,,,2101,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2101,04.06.2019,,17.09.2019
7323/7-U-14,7323/7-U-14,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,15.08.1984,19.08.1984,467-G,383.0,0.0,366.0,BARENTS SEA,1984,1984,, ,ED50  ,,,,73,15,41.22,N,23,16,7.01,E,73.2615,23.2686,8133610.18,380113.21,35,7323,7,U,14,,,6061,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6061,04.06.2019,18.10.2014,17.09.2019
7323/7-U-15,7323/7-U-15,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,732-G1,0.0,0.0,355.0,BARENTS SEA,0,0,,,ED50  ,,,,73,15,42.67,N,23,16,4.61,E,73.2619,23.2679,8133656.37,380094.62,35,7323,7,U,15,,,7362,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7362,04.06.2019,18.10.2014,17.09.2019
7323/7-U-16,7323/7-U-16,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,732-G2,0.0,0.0,354.0,BARENTS SEA,0,0,,,ED50  ,,,,73,16,14.38,N,23,16,8.68,E,73.2707,23.2691,8134635.03,380192.16,35,7323,7,U,16,,,7363,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7363,04.06.2019,18.10.2014,17.09.2019
7323/7-U-17,7323/7-U-17,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,732-G3,0.0,0.0,371.0,BARENTS SEA,0,0,,,ED50  ,,,,73,16,33.95,N,23,16,10.21,E,73.2761,23.2695,8135239.57,380243.59,35,7323,7,U,17,,,7364,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7364,04.06.2019,18.10.2014,17.09.2019
7323/7-U-18,7323/7-U-18,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,732-G4,0.0,0.0,343.0,BARENTS SEA,0,0,,,ED50  ,,,,73,15,43.58,N,23,15,11.29,E,73.2621,23.2531,8133714.27,379621.09,35,7323,7,U,18,,,7365,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7365,04.06.2019,08.05.2014,17.09.2019
7323/7-U-19,7323/7-U-19,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,732-G5,0.0,0.0,373.0,BARENTS SEA,0,0,,,ED50  ,,,,73,16,9.9,N,23,12,48.11,E,73.2694,23.2134,8134608.88,378396.44,35,7323,7,U,19,,,7366,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7366,04.06.2019,18.10.2014,17.09.2019
7323/10-U-1,7323/10-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,14-G,0.0,0.0,380.0,BARENTS SEA,0,0,, ,ED50  ,,,,73,13,15.87,N,23,18,42.72,E,73.2211,23.3119,8129027.49,381223.75,35,7323,10,U,1,,,962,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=962,04.06.2019,,17.09.2019
7323/10-U-2,7323/10-U-2,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,26.08.1985,26.08.1985,30-GF,0.0,0.0,0.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,73,13,15.87,N,23,18,42.72,E,73.2211,23.3119,8129027.49,381223.75,35,7323,10,U,2,,,2102,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2102,04.06.2019,,17.09.2019
7323/10-U-3,7323/10-U-3,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,723-G,0.0,3.7,345.0,BARENTS SEA,0,0,,,ED50  ,,,,73,12,17.38,N,23,15,54.09,E,73.2048,23.2650,8127311.73,379603.91,35,7323,10,U,3,,,7351,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7351,04.06.2019,18.10.2014,17.09.2019
